filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
genrenew30\semiclassical\scl02.mp3,0.38360766,0.08581086,0.15653539,0.005102729,2871.576287,451248.8146,2815.944123,82555.40312,6342.836646,1435557.747,0.139659775,0.004107728,0.000176719,0.013867954,-4.28E-05,0.007334742,92.28515625,-68.02625,3063.8735,67.47961,543.8093,1.9069557,369.78732,23.4402,278.06638,9.497637,207.2748,0.94116586,181.6712,-5.6654363,109.875015,1.3695691,97.41886,-4.0767293,124.87274,8.794131,97.97295,-2.160601,91.65457,1.636389,66.622215,-0.08703448,81.420845,-3.4760644,74.94655,-5.633454,55.069393,2.6421363,53.42454,-7.2462745,71.157196,5.53853,69.601456,-4.6091447,93.85175,-0.63752514,124.01876,semiclassical
genrenew30\semiclassical\scl03.mp3,0.316538,0.086851716,0.19415857,0.004854219,2485.401973,293121.0432,2687.573758,100433.6275,5785.290017,1758752.718,0.107263146,0.00149618,8.46E-05,0.025769114,4.94E-05,0.006262653,92.28515625,-57.20547,2094.1047,87.09091,431.19946,5.028046,240.92763,16.854229,197.54593,7.4112144,176.99033,7.4387193,93.97547,-5.4574265,136.58243,6.197883,99.34559,-8.016718,122.57186,9.275964,146.89597,2.8543792,86.84193,-0.47194546,88.00086,-6.373357,85.8675,1.70521,87.45197,-4.172963,85.844246,0.8501975,60.1678,-5.3397746,85.85312,5.6022797,71.26651,-1.3631191,145.95328,2.2953248,114.661606,semiclassical
genrenew30\semiclassical\scl04.mp3,0.27750129,0.09118649,0.21310969,0.008424256,1982.377209,681011.7971,2625.42336,216331.5845,4565.547393,4508957.292,0.067510552,0.002373345,-1.80E-06,0.038373817,-1.28E-05,0.006020007,151.9990809,-117.19853,3804.5247,111.11028,728.50635,29.851114,629.4889,7.8857226,357.06128,12.313618,309.32816,2.3038712,210.51195,4.96448,192.10164,0.30632126,134.1636,-10.040387,103.83819,7.2417665,138.022,-9.86665,138.35992,6.2770295,92.85298,-5.3514905,90.91524,-3.1283035,80.42652,1.8857347,91.50927,-4.8809423,62.231964,-7.968696,59.627575,2.851441,68.38341,-7.316946,60.227615,-3.4598188,63.426495,semiclassical
genrenew30\semiclassical\scl05.mp3,0.28814512,0.09647895,0.20943996,0.009184363,2227.674053,775789.6892,2705.468311,252759.8303,5292.192999,4379185.987,0.072379003,0.003936196,-8.60E-07,0.03825914,1.15E-06,0.006428656,151.9990809,-112.992355,3933.5457,95.61942,769.13074,20.647755,377.9772,11.955,388.52515,16.33071,300.68558,3.0585742,239.03357,-2.864987,189.3881,0.8720756,88.502174,-8.517324,168.87218,9.300251,106.9764,-7.223829,124.42749,6.270123,143.10574,-7.479072,91.58637,-1.8968986,69.01186,-0.70954436,71.73262,-7.1450496,71.478775,-5.587979,42.730427,0.7162438,67.09044,-7.983422,85.2427,-3.670188,80.07525,semiclassical
genrenew30\semiclassical\scl06.mp3,0.30691203,0.08966474,0.22101597,0.008254452,1916.057971,413071.8464,2429.239274,198132.4855,4396.848413,2597766.418,0.070819678,0.001926183,1.41E-07,0.03608337,3.90E-05,0.00880516,99.38401442,-82.30802,1796.462,104.86533,442.98462,11.3260765,446.90552,22.65183,171.50037,8.579486,113.01745,11.658979,109.523,0.71499115,77.03372,2.5596113,63.20141,-3.8100061,58.360874,4.771436,113.7592,-9.299882,59.457855,1.6937604,102.99429,-5.8242016,55.456646,-1.3223705,59.378464,-1.575155,75.185196,-4.2620773,61.232967,-7.8104334,61.364323,-1.9724234,54.306465,-8.079326,54.698982,-3.3639865,67.65958,semiclassical
genrenew30\semiclassical\scl07.mp3,0.27424932,0.09032042,0.082541525,0.001063029,2075.277569,326825.2978,2393.472568,115902.2834,4690.488304,1891883.878,0.082843792,0.000787259,-1.45E-06,0.005892441,-1.47E-05,0.000559538,123.046875,-179.30774,5129.726,100.970024,706.2446,4.8068,438.96692,1.9945359,598.1862,-15.570438,264.6913,5.9273176,112.702156,-13.772095,100.10042,-2.218941,123.39967,-19.771587,138.75175,-6.2195873,74.50051,10.055692,277.17477,-7.5589476,88.74313,-11.343515,94.99278,-13.954969,66.48244,-16.706593,123.96156,-7.8618875,107.25188,-11.675704,91.41987,-11.530476,101.78829,-7.3747005,122.59251,-3.77174,273.4561,semiclassical
genrenew30\semiclassical\scl08.mp3,0.30634347,0.090996176,0.16260242,0.002573444,2738.684705,558932.0572,2874.860563,99778.55685,6365.694841,1647038.613,0.107770323,0.002990323,-2.14E-06,0.019810325,-3.20E-06,0.003228915,117.4538352,-88.51168,2393.2998,71.0568,524.60736,23.329948,385.03336,24.459164,288.04648,8.813088,200.57242,12.565144,137.18762,-11.46146,265.47653,5.578837,183.29063,-6.0796494,112.873886,2.6083076,78.13575,1.5395396,137.0014,4.2701716,97.42286,-1.3478436,83.92055,1.7118547,86.94386,-2.2388666,82.77072,-2.3627224,80.502174,-5.1834397,65.24028,0.94874406,64.43993,-3.3820922,95.4383,-2.5533116,80.147675,semiclassical
genrenew30\semiclassical\scl09.mp3,0.30144086,0.092253506,0.15660106,0.002147293,2589.348762,549593.6954,2830.859869,127236.5629,6193.995879,1951922.804,0.100367496,0.00328863,1.75E-06,0.01856205,0.000136651,0.002727377,117.4538352,-99.80252,2753.736,76.26672,462.29565,27.620003,339.93115,26.41535,359.43497,5.8949895,186.34941,15.715957,98.77185,-6.0434356,129.39362,6.376222,96.115265,-9.499001,104.576675,6.7938924,88.11923,3.5944455,131.11774,4.035117,87.20377,-3.0143518,69.51024,-0.67536914,81.13746,-1.8952179,85.59386,0.7126241,87.89224,-4.7160525,73.84679,1.5013353,68.35955,-0.19552678,120.734856,0.7179611,113.443306,semiclassical
genrenew30\semiclassical\scl10.mp3,0.2637039,0.08982827,0.10120313,0.001288245,1780.930547,690333.2392,2278.046025,240254.6466,3685.269382,3703712.808,0.06567345,0.003502247,-1.99E-06,0.009386547,-8.79E-06,0.000703894,129.1992188,-181.52812,4028.0906,118.1721,1116.0323,7.639709,241.28043,3.6670556,255.27592,7.6635094,154.68126,-1.6171278,105.89649,-14.097886,89.42218,-0.5537567,146.41858,-14.893573,97.58878,-7.446475,129.62575,-11.061714,57.423653,-2.6817672,83.61801,-7.9925375,78.86764,0.44809413,59.913837,-12.802923,49.20836,-5.909245,66.81386,-9.583662,54.584167,-8.723369,56.035847,-9.328216,67.32391,-11.010437,92.36632,semiclassical
genrenew30\semiclassical\scl100.mp3,0.2675634,0.08970106,0.13082378,0.004415922,1347.964969,532986.762,1985.299772,464584.97,2503.376529,3715816.038,0.047914298,0.001165584,-9.34E-06,0.017368687,-4.61E-05,0.001436182,80.74951172,-203.558,2623.1875,149.00078,1286.1722,26.19646,281.3059,-0.206724,414.71362,4.2807527,171.73949,1.9558593,91.22984,-2.822083,122.631615,-9.599795,109.90919,-6.752341,128.58044,6.2131677,153.92668,-4.488679,118.69488,-4.744842,80.42983,-6.512937,136.11005,1.5543519,79.10606,-7.1877947,175.99443,2.2977529,110.27166,-8.619791,63.09316,-5.6096044,77.41723,-8.627461,80.6324,-4.56746,57.841312,semiclassical
genrenew30\semiclassical\scl11.mp3,0.3164184,0.084828764,0.21110076,0.002715843,2000.980507,264568.8809,2354.809806,108302.5918,4103.325188,1955976.111,0.093973355,0.001397367,-2.93E-06,0.032786343,-4.71E-05,0.004749535,129.1992188,-57.43287,1028.8535,109.482414,431.0356,-3.3994179,217.50586,4.3592505,144.81519,5.1117573,102.203125,3.0142882,122.412094,-9.6802635,177.663,2.5085094,80.50742,-11.937658,68.764854,6.169722,109.59712,3.4925368,75.547905,1.587017,52.267513,-5.193147,48.725994,4.182816,56.96421,-8.231035,59.009796,-0.33651888,59.91433,-5.401151,36.408524,-1.72992,46.407757,-4.4698205,68.28629,-0.05192363,101.43417,semiclassical
genrenew30\semiclassical\scl12.mp3,0.29756394,0.08770931,0.17681032,0.004171995,2024.201074,517070.3944,2363.389643,155277.0959,4094.100244,2797259.054,0.093903816,0.002876741,-9.41E-07,0.025192713,3.69E-05,0.003460615,129.1992188,-88.43609,2893.6099,109.09145,639.0099,-0.54924005,340.1374,3.572119,170.9726,7.6125813,129.0244,0.7146345,107.314,-11.341561,141.07661,1.01179,103.59235,-10.381226,94.19352,4.198113,112.010185,-0.17784171,90.06977,-0.58667815,70.06966,-6.6763406,48.9845,2.4683492,52.62501,-8.502243,60.709023,-1.5146942,60.35836,-6.2874837,38.773693,-2.6293716,58.969463,-3.4139173,87.59001,-1.1011972,124.20951,semiclassical
genrenew30\semiclassical\scl13.mp3,0.32590348,0.0864176,0.09409883,0.000280365,2681.419621,405123.5461,2490.224836,144246.9232,5299.267956,1950032.109,0.139032039,0.002554792,-2.94E-06,0.005413739,-4.68E-05,0.001442569,92.28515625,-111.05799,1005.2569,71.90825,647.6023,-14.460333,356.77536,31.42158,220.59995,1.8509487,196.09276,2.32485,149.92953,2.809732,148.4103,-0.49821737,83.20927,-10.827741,93.76307,0.7862468,78.01331,2.115375,92.706665,0.26403382,61.534916,-8.373807,62.8651,2.6913693,68.37673,-6.2207775,59.372982,-0.9735544,73.512215,-2.6099448,131.48254,-2.321166,83.67093,-5.318296,89.65461,0.62943196,133.88011,semiclassical
genrenew30\semiclassical\scl14.mp3,0.34514028,0.086444415,0.10007396,0.000413332,2591.452659,294445.7403,2416.208268,146397.4048,5144.343893,1682154.706,0.130897168,0.001691088,-3.24E-06,0.005532207,-5.15E-05,0.001903923,123.046875,-101.7199,1261.8632,74.376564,449.76678,-23.772285,491.79944,27.760204,234.392,5.677968,212.40712,5.203899,121.09464,-0.5709238,165.08247,0.16348937,125.72015,-7.869752,89.48946,-0.026119646,72.62351,-1.1235207,63.930473,0.9741232,61.919674,-7.011078,55.248306,4.1158056,60.486423,-6.1032867,66.590416,-2.565066,54.35574,-3.169162,83.8339,-1.0068867,49.48135,-6.2947373,53.234653,-1.6093811,67.34425,semiclassical
genrenew30\semiclassical\scl15.mp3,0.3324547,0.093639866,0.15481392,0.004554587,2139.804,726537.1476,2657.683342,256167.0751,5218.718443,4411970.53,0.070048707,0.002462452,-0.000743894,0.014293487,-0.006777105,0.006451513,123.046875,-133.42567,8110.528,104.43218,711.07874,28.01003,260.2239,19.719702,241.87045,5.300837,159.90646,-2.7020404,128.62436,-8.966854,114.59168,2.894823,87.094,-10.794322,119.360344,11.000653,110.61314,0.5978524,124.81845,1.8788921,95.61806,6.4297585,70.453575,-3.231946,98.18709,6.1989727,122.5296,-7.0672293,142.02914,2.9413776,61.748657,-4.5142946,59.14265,-3.337505,57.269962,-1.0041896,45.75985,semiclassical
genrenew30\semiclassical\scl16.mp3,0.307176,0.09398556,0.15782797,0.004574391,2498.92936,627441.4733,2901.803314,206657.3202,5964.005603,3929958.76,0.086746263,0.002303636,-0.001057017,0.01429842,-0.006133646,0.006881239,123.046875,-118.37295,5616.929,86.203606,602.626,22.292177,303.85266,13.623158,373.30927,1.9771458,140.50586,-0.24538112,234.19937,13.388572,237.96039,1.9322885,134.50925,0.9372974,91.57567,7.7743325,98.04237,-7.103598,128.16203,1.8099988,111.6509,-2.5264428,107.24886,0.7973818,149.30354,4.8091607,187.84477,2.1482,156.27185,10.838116,184.83066,5.138634,147.20908,3.930515,148.91696,4.7071652,158.23589,semiclassical
genrenew30\semiclassical\scl17.mp3,0.38152206,0.088362135,0.2199339,0.003518763,2507.727415,634827.7154,2933.330186,149161.708,6162.42107,3006206.946,0.080732316,0.003150512,-0.010167754,0.03270591,-0.008752521,0.008127842,123.046875,-80.014336,1489.4072,87.1825,544.08997,28.3343,180.52531,20.04744,253.07068,8.988346,129.2248,6.1452155,125.95693,9.460284,208.37834,3.837473,123.201965,-5.302246,147.5339,8.24247,95.74422,-3.1097968,84.87558,8.032702,148.16924,9.054483,71.747955,4.3287606,122.26176,4.8285513,91.50971,-2.3792074,104.8275,8.15478,93.670944,2.33631,64.70876,2.2440438,74.27253,1.8020934,65.03609,semiclassical
genrenew30\semiclassical\scl18.mp3,0.2427729,0.09568881,0.06883687,0.001504228,2805.710451,447255.0027,2493.454629,56481.6451,5704.140508,645815.8926,0.129846532,0.00452164,-2.75E-06,0.00439037,-9.55E-06,0.000726304,117.4538352,-205.53108,2886.4976,61.018986,513.42847,-21.315205,294.0207,-14.221403,339.24802,-39.81016,312.46124,6.578979,89.78338,-32.038517,169.85686,-9.675389,105.110146,-6.9905596,182.80885,-13.677925,224.4213,17.955902,130.97842,-1.9189998,71.71802,-18.920654,135.36482,-13.084269,120.58536,-13.762295,60.54707,-10.582026,109.118866,-10.264011,98.004196,-3.2317502,136.66194,-8.670329,252.67097,-5.118755,115.419556,semiclassical
genrenew30\semiclassical\scl19.mp3,0.34053624,0.088691734,0.12091579,0.000596734,2388.052895,177541.9079,2718.459727,69805.25646,5595.007834,1089330.035,0.088232271,0.000741122,2.40E-06,0.008171464,0.000125289,0.002637605,135.9991776,-90.94687,1203.7433,91.3255,222.18642,5.0804267,212.53026,7.375541,116.636795,1.442176,191.2929,11.233388,102.949844,-3.402083,113.034706,1.4117602,117.87878,-1.0199255,73.813934,6.707521,64.44381,6.043123,57.637844,7.710509,61.144157,-0.88851637,48.41428,-1.1656704,52.428646,-6.615591,51.659878,0.54103374,59.076347,-3.2582085,58.207703,6.390297,66.75413,1.0177093,73.925674,1.7042091,80.504944,semiclassical
genrenew30\semiclassical\scl20.mp3,0.3781087,0.08774376,0.111397594,0.000905792,2718.23837,295616.493,2927.689798,78723.52371,6462.535922,1254167.194,0.108340237,0.001282882,-9.12E-06,0.006204667,-1.57E-05,0.003080579,135.9991776,-86.48221,1486.3566,83.49444,316.32306,8.080208,193.28308,0.65374833,128.5537,2.0493677,148.42601,7.807019,78.3077,-2.7654338,112.778336,2.0264716,108.82747,-0.113300525,71.349045,7.8862643,77.323616,4.498236,59.23881,4.654722,54.410706,-4.7721868,45.813637,-2.344668,45.46141,-8.356725,41.111942,-0.32654017,52.341103,-3.6360905,54.02836,4.91121,56.60619,1.3695424,53.758343,0.5081581,61.675423,semiclassical
genrenew30\semiclassical\scl21.mp3,0.31576595,0.0924196,0.26950708,0.002616095,1821.045573,188697.443,1712.102082,130266.285,3163.347538,723364.459,0.115367027,0.001538956,-4.47E-07,0.045294024,0.000162988,0.011097781,89.10290948,-54.564373,3269.6165,120.10204,841.3715,-43.155113,580.6166,27.184399,582.47516,-3.0896218,210.16527,-2.7270186,201.12332,-1.9574856,241.35077,7.128559,171.29153,-13.049091,162.37993,4.159593,135.26309,-1.9792273,96.29674,5.441808,101.638596,-6.624507,103.275986,-1.8693109,94.53623,-13.865312,106.46151,-7.103876,70.89368,-8.4746275,78.67541,-5.397697,79.28059,-10.72756,79.47636,-7.767875,149.37299,semiclassical
genrenew30\semiclassical\scl22.mp3,0.2749865,0.098058015,0.06302574,0.001835297,1998.560368,658511.9376,2402.382488,139361.7005,4648.296892,2929539.837,0.076597042,0.00950719,-1.43E-05,0.00486531,-0.000105522,0.000376535,117.4538352,-254.82953,5173.819,102.72512,897.1075,11.1193695,196.8611,12.574267,163.60263,-2.052723,252.89822,20.62792,163.25781,-15.439916,148.1107,1.8169104,75.0501,-11.287421,160.32666,0.70578146,134.82196,-5.3440766,100.78664,-1.8409667,88.628426,-7.797624,110.71559,0.10583609,58.46225,-5.5525074,76.49342,-2.551807,81.24278,-5.959227,79.28176,-3.427159,44.169067,-10.217495,44.854164,5.011848,98.30278,semiclassical
genrenew30\semiclassical\scl23.mp3,0.32285058,0.09608345,0.15988186,0.006422461,2132.336115,979438.5957,2439.621455,210273.7734,4765.912848,3826201.059,0.081288246,0.003994188,-4.60E-05,0.018639414,-0.000694137,0.006863644,172.265625,-138.30132,3266.672,99.50623,1152.6248,19.930912,441.54474,24.35126,425.38882,-4.0158353,182.20276,12.981921,222.47412,-14.7022,211.76166,7.682347,163.50562,-7.5887175,182.97333,6.4252205,166.72415,2.1913457,139.30266,5.611868,123.164,-9.556087,76.72018,0.4676815,57.358143,-2.8241265,81.07721,-2.896114,64.41001,-8.943133,70.10685,2.8036113,64.02945,-5.7695103,85.115166,1.280009,94.52921,semiclassical
genrenew30\semiclassical\scl24.mp3,0.36744186,0.09615133,0.17911045,0.007109105,2030.258501,826314.1454,2384.648021,190504.7226,4553.139134,3727818.834,0.074732352,0.00317691,-6.14E-05,0.020313665,-0.000720942,0.009097322,172.265625,-122.21377,3496.1262,102.17533,1181.574,16.831902,336.42255,22.57231,425.5297,-4.75936,238.44304,16.093554,202.69186,-8.661455,160.588,10.121237,140.90897,-8.298932,149.33754,9.266404,111.84551,4.4621286,111.65058,7.0143847,90.34423,-8.39938,85.99477,0.9146985,68.40454,-1.9627912,88.55729,-0.9226547,64.494415,-5.8614674,55.804432,3.2566047,46.16422,-4.785781,59.784786,0.79510516,84.02202,semiclassical
genrenew30\semiclassical\scl25.mp3,0.3637924,0.07811276,0.28382397,0.001420269,1935.956585,164209.3595,2343.384796,121763.5738,4161.633169,1511981.474,0.079955677,0.000340045,1.38E-05,0.050549816,7.47E-05,0.010089663,89.10290948,-8.6313,716.73926,114.8572,293.16544,-3.683108,146.9953,17.780972,89.91839,5.1484084,69.00532,2.4167786,67.56916,-5.1066303,55.677704,3.0105095,58.301598,-9.276701,43.11109,7.344199,52.3348,-0.6038281,42.573795,3.544599,38.318855,-2.002988,37.89358,-0.120183416,37.167652,-3.6255407,40.72108,-4.051828,38.251305,-3.5852969,24.461119,1.1708354,54.97122,-3.801779,42.959736,2.6311214,42.55504,semiclassical
genrenew30\semiclassical\scl26.mp3,0.34061515,0.07965781,0.29016283,0.001638173,2111.964883,158123.8167,2419.445638,89156.8507,4475.55627,1507173.248,0.09253421,0.000430603,-5.14E-06,0.051995162,-6.45E-05,0.011105551,89.10290948,4.4445534,637.24585,105.55198,250.66588,-9.479794,123.22627,14.639405,77.32511,10.32219,38.44784,3.1366606,54.09441,-6.109119,50.361267,3.8827887,56.098263,-2.7798686,35.79977,5.519326,48.12025,-0.24834524,43.467144,4.0848527,47.88826,-0.9442762,30.14975,0.87684816,39.198555,-4.5893235,40.21274,-3.9704695,47.20482,-5.1774135,58.48322,0.5725764,43.296284,-2.7496288,48.084625,2.5137324,47.524117,semiclassical
genrenew30\semiclassical\scl27.mp3,0.24338655,0.09076788,0.20863749,0.008588872,2697.493049,641014.3517,2872.536503,215409.513,6304.311879,3525094.901,0.10474691,0.003641818,-9.52E-05,0.040837545,-7.08E-05,0.004103944,107.6660156,-93.798416,3483.305,75.089615,1028.5903,5.0494685,451.979,11.041732,224.7381,8.195529,179.17142,-8.76386,368.9948,4.0039706,198.12914,-4.6053805,130.65677,-13.4826565,169.2381,-2.7764757,117.249565,-15.995546,135.66486,-6.229473,143.50017,-14.467341,167.28682,-3.9639034,110.80037,-9.089109,113.02478,-2.5969963,124.70484,1.862847,164.04956,2.0802677,138.13448,3.664333,104.154015,-3.4136007,95.8977,semiclassical
genrenew30\semiclassical\scl28.mp3,0.29738525,0.08968236,0.27494112,0.00581381,2809.448261,286319.0672,2837.043005,57452.26208,6344.061638,1241802.129,0.131305706,0.00204523,0.00011404,0.045418814,0.000162661,0.014751628,161.4990234,-3.020839,2098.7246,74.275215,348.8202,4.039643,198.17004,11.27682,200.50464,1.2108661,123.19672,-0.013596525,165.63704,-1.398827,104.50462,-2.232477,81.67371,-7.934311,89.65332,4.55239,85.65813,-5.5297728,93.42252,5.102259,121.082306,-0.79304814,98.06839,-0.09227335,107.59435,-5.7033043,83.428505,-2.365343,86.12998,-0.68699336,144.02773,2.2433972,97.994644,-1.991913,74.312164,-5.392137,130.46873,semiclassical
genrenew30\semiclassical\scl29.mp3,0.2871536,0.094906166,0.28161854,0.007303648,2872.095785,440350.5228,2995.521736,79005.16213,6778.850676,1489168.724,0.11515879,0.004440262,1.74E-05,0.056896936,7.09E-05,0.011925452,161.4990234,-29.853067,4213.0977,71.43824,423.8388,12.50784,343.51364,14.271787,229.09138,7.2996693,210.09181,-5.3782034,250.16315,0.11004601,191.05014,-1.8684233,117.21143,-10.075813,114.17126,2.068161,89.95626,-8.796132,150.18832,-1.8458492,133.42137,-8.471978,155.89626,-0.08713031,69.35547,-6.9256988,75.3596,-3.7597432,72.16839,-1.7430085,101.99365,-0.40309685,107.29563,-0.2586576,81.427185,-5.0568733,81.1895,semiclassical
genrenew30\semiclassical\scl30.mp3,0.30564263,0.104875304,0.07630156,0.003045257,1598.32863,460777.9387,2114.440852,226271.4436,3424.137628,2689945.704,0.056895725,0.001984363,-6.84E-06,0.005735348,-4.88E-05,0.001139663,172.265625,-257.97107,15717.6875,105.39203,546.3987,15.587827,586.96265,25.786692,301.1929,5.5358777,273.4448,9.342605,178.57956,-0.29003695,135.56323,7.9722557,116.58071,-5.339465,129.08115,-0.64675546,86.771805,-2.7341588,56.985428,-1.5970238,59.715637,-4.0154724,55.123245,-0.59951276,67.510124,-3.3317716,54.954006,-0.22373447,70.68969,3.5066688,196.98654,3.5788832,198.27736,1.442003,128.69055,-1.5007312,76.61253,semiclassical
genrenew30\semiclassical\scl31.mp3,0.21381478,0.09101796,0.0381458,0.00045702,1612.013513,217550.1665,1931.437748,169641.6181,3085.998006,1501087.935,0.069464055,0.001053087,-1.25E-05,0.001543092,-3.20E-05,0.000138388,172.265625,-317.89877,6176.8745,107.043526,561.61884,-10.283926,1182.8967,11.509188,343.1398,-12.517473,290.33765,-1.2809833,99.29297,-7.299128,153.88063,9.214645,206.51398,-11.522136,364.74774,-1.4346682,225.03915,1.3658302,180.4506,4.6511745,224.01166,5.072945,231.17336,5.472584,215.10608,0.33887154,137.3174,0.1974749,155.93748,4.4645495,219.69403,1.6025362,162.16269,1.3039613,108.74126,-1.0126135,160.48256,semiclassical
genrenew30\semiclassical\scl32.mp3,0.20642027,0.09386145,0.03845014,0.000551522,2067.160368,922930.5288,2308.649324,370364.4934,4059.025456,4121202.085,0.087696371,0.005488304,-6.78E-06,0.001386955,-2.72E-05,0.000459681,86.1328125,-341.8518,5019.2695,85.238785,926.57074,4.26652,661.58746,15.740367,495.8993,-1.7721057,191.75185,-21.015108,520.6953,12.871683,414.44238,-6.6764216,201.27992,-2.0265253,190.80728,-8.10929,162.09239,-8.479412,136.54817,1.3609455,181.69333,-9.446754,305.10034,14.063719,547.384,6.8046618,216.0756,14.247742,302.4261,8.845905,430.8946,3.670124,394.19644,2.6759493,177.67213,-0.7081024,179.12234,semiclassical
genrenew30\semiclassical\scl33.mp3,0.2289219,0.08858615,0.18590863,0.0105895,2156.710053,455321.6875,2309.689735,367918.3389,4462.981346,4318702.572,0.097782855,0.002016731,-4.20E-06,0.03343754,-0.000120358,0.004701607,129.1992188,-123.71819,2317.381,107.260216,886.9626,-14.7981615,1264.3893,7.9809117,648.38715,-16.145658,179.36592,-21.382793,256.28546,4.117994,167.8221,-23.13308,173.15746,-3.604939,208.76347,-4.884885,121.97497,-13.426682,145.79562,-2.5273108,162.9447,-21.14292,147.32991,0.32766137,116.87102,-14.828451,133.85628,2.7840712,192.27942,-5.490972,233.77626,0.9682022,262.58435,-4.6015687,178.57797,-5.62222,172.04395,semiclassical
